0,14.1421
800,14.1421
1600,14.1421
2400,14.1421
3200,14.1421
4000,14.1421
4800,14.1421
5600,14.1422
6400,14.1422
7200,14.1423
8000,14.1424
8800,14.1425
9600,14.1426
10400,14.1428
11200,14.1431
12000,14.1434
12800,14.1438
13600,14.1442
14400,14.1448
15200,14.1454
16000,14.1461
16800,14.147
17600,14.148
18400,14.1491
19200,14.1504
20000,14.1519
20800,14.1536
21600,14.1554
22400,14.1575
23200,14.1598
24000,14.1624
24800,14.1653
25600,14.1684
26400,14.1718
27200,14.1756
28000,14.1797
28800,14.1842
29600,14.1891
30400,14.1944
31200,14.2001
32000,14.2063
32800,14.2129
33600,14.2201
34400,14.2278
35200,14.2361
36000,14.2449
36800,14.2544
37600,14.2645
38400,14.2753
39200,14.2867
40000,14.2989
40800,14.3119
41600,14.3256
42400,14.3402
43200,14.3556
44000,14.3719
44800,14.3891
45600,14.4073
46400,14.4265
47200,14.4467
48000,14.4679
48800,14.4903
49600,14.5138
50400,14.5385
51200,14.5645
52000,14.5917
52800,14.6202
53600,14.65
54400,14.6813
55200,14.714
56000,14.7482
56800,14.7839
57600,14.8213
58400,14.8602
59200,14.9009
60000,14.9433
60800,14.9875
61600,15.0336
62400,15.0816
63200,15.1315
64000,15.1835
